video_frame,gt_frame,gt_id,reason,detail
3667,3655,1,unexpected_label,66 pixels
3667,3655,3,unexpected_label,200 pixels
3667,3655,4,unexpected_label,168 pixels
3667,3655,5,unexpected_label,91 pixels
3667,3655,6,unexpected_label,62 pixels
3667,3655,7,unexpected_label,50 pixels
3667,3655,8,unexpected_label,66 pixels
3667,3655,10,unexpected_label,68 pixels
3667,3655,11,unexpected_label,292 pixels
3667,3655,13,unexpected_label,62 pixels
3667,3655,19,unexpected_label,232 pixels
3667,3655,21,unexpected_label,100 pixels
3667,3655,28,unexpected_label,164 pixels
3667,3655,33,unexpected_label,87 pixels
3667,3655,42,unexpected_label,91 pixels
3667,3655,49,unexpected_label,46 pixels
3667,3655,56,unexpected_label,232 pixels
3667,3655,61,unexpected_label,174 pixels
3667,3655,64,unexpected_label,50 pixels
3667,3655,70,unexpected_label,87 pixels
3667,3655,85,unexpected_label,164 pixels
3667,3655,92,unexpected_label,92 pixels
3667,3655,106,unexpected_label,46 pixels
3667,3655,14,small_disconnected_regions,"[7264, 16, 16, 14, 10, 10, 8, 8, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3668,3656,1,unexpected_label,66 pixels
3668,3656,3,unexpected_label,208 pixels
3668,3656,4,unexpected_label,164 pixels
3668,3656,5,unexpected_label,75 pixels
3668,3656,6,unexpected_label,62 pixels
3668,3656,7,unexpected_label,49 pixels
3668,3656,8,unexpected_label,66 pixels
3668,3656,10,unexpected_label,76 pixels
3668,3656,11,unexpected_label,288 pixels
3668,3656,13,unexpected_label,62 pixels
3668,3656,19,unexpected_label,256 pixels
3668,3656,21,unexpected_label,98 pixels
3668,3656,28,unexpected_label,168 pixels
3668,3656,33,unexpected_label,71 pixels
3668,3656,42,unexpected_label,75 pixels
3668,3656,49,unexpected_label,45 pixels
3668,3656,56,unexpected_label,256 pixels
3668,3656,61,unexpected_label,142 pixels
3668,3656,64,unexpected_label,49 pixels
3668,3656,70,unexpected_label,71 pixels
3668,3656,85,unexpected_label,168 pixels
3668,3656,92,unexpected_label,90 pixels
3668,3656,106,unexpected_label,45 pixels
3668,3656,14,small_disconnected_regions,"[7328, 16, 10, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3669,3657,1,unexpected_label,69 pixels
3669,3657,3,unexpected_label,216 pixels
3669,3657,4,unexpected_label,158 pixels
3669,3657,5,unexpected_label,87 pixels
3669,3657,6,unexpected_label,65 pixels
3669,3657,7,unexpected_label,52 pixels
3669,3657,8,unexpected_label,69 pixels
3669,3657,10,unexpected_label,78 pixels
3669,3657,11,unexpected_label,288 pixels
3669,3657,13,unexpected_label,65 pixels
3669,3657,19,unexpected_label,224 pixels
3669,3657,21,unexpected_label,104 pixels
3669,3657,28,unexpected_label,160 pixels
3669,3657,33,unexpected_label,83 pixels
3669,3657,42,unexpected_label,87 pixels
3669,3657,49,unexpected_label,48 pixels
3669,3657,56,unexpected_label,224 pixels
3669,3657,61,unexpected_label,166 pixels
3669,3657,64,unexpected_label,52 pixels
3669,3657,70,unexpected_label,83 pixels
3669,3657,85,unexpected_label,160 pixels
3669,3657,92,unexpected_label,96 pixels
3669,3657,106,unexpected_label,48 pixels
3669,3657,14,small_disconnected_regions,"[7628, 12, 12, 12, 10, 8, 8, 8, 6, 6, 6, 6, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3670,3658,1,unexpected_label,62 pixels
3670,3658,3,unexpected_label,208 pixels
3670,3658,4,unexpected_label,168 pixels
3670,3658,5,unexpected_label,63 pixels
3670,3658,6,unexpected_label,58 pixels
3670,3658,7,unexpected_label,49 pixels
3670,3658,8,unexpected_label,62 pixels
3670,3658,10,unexpected_label,84 pixels
3670,3658,11,unexpected_label,284 pixels
3670,3658,13,unexpected_label,58 pixels
3670,3658,19,unexpected_label,180 pixels
3670,3658,21,unexpected_label,98 pixels
3670,3658,28,unexpected_label,168 pixels
3670,3658,33,unexpected_label,59 pixels
3670,3658,42,unexpected_label,63 pixels
3670,3658,49,unexpected_label,45 pixels
3670,3658,56,unexpected_label,180 pixels
3670,3658,61,unexpected_label,118 pixels
3670,3658,64,unexpected_label,49 pixels
3670,3658,70,unexpected_label,59 pixels
3670,3658,85,unexpected_label,168 pixels
3670,3658,92,unexpected_label,90 pixels
3670,3658,106,unexpected_label,45 pixels
3670,3658,14,small_disconnected_regions,"[7780, 14, 10, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3671,3659,1,unexpected_label,69 pixels
3671,3659,3,unexpected_label,216 pixels
3671,3659,4,unexpected_label,162 pixels
3671,3659,5,unexpected_label,61 pixels
3671,3659,6,unexpected_label,65 pixels
3671,3659,7,unexpected_label,52 pixels
3671,3659,8,unexpected_label,69 pixels
3671,3659,10,unexpected_label,78 pixels
3671,3659,11,unexpected_label,292 pixels
3671,3659,13,unexpected_label,65 pixels
3671,3659,19,unexpected_label,228 pixels
3671,3659,21,unexpected_label,104 pixels
3671,3659,28,unexpected_label,160 pixels
3671,3659,33,unexpected_label,57 pixels
3671,3659,42,unexpected_label,61 pixels
3671,3659,49,unexpected_label,48 pixels
3671,3659,56,unexpected_label,228 pixels
3671,3659,61,unexpected_label,114 pixels
3671,3659,64,unexpected_label,52 pixels
3671,3659,70,unexpected_label,57 pixels
3671,3659,85,unexpected_label,160 pixels
3671,3659,92,unexpected_label,96 pixels
3671,3659,106,unexpected_label,48 pixels
3671,3659,14,small_disconnected_regions,"[7764, 10, 8, 8, 6, 6, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3672,3660,1,unexpected_label,70 pixels
3672,3660,3,unexpected_label,212 pixels
3672,3660,4,unexpected_label,164 pixels
3672,3660,5,unexpected_label,56 pixels
3672,3660,6,unexpected_label,66 pixels
3672,3660,7,unexpected_label,52 pixels
3672,3660,8,unexpected_label,70 pixels
3672,3660,10,unexpected_label,72 pixels
3672,3660,11,unexpected_label,296 pixels
3672,3660,13,unexpected_label,66 pixels
3672,3660,19,unexpected_label,240 pixels
3672,3660,21,unexpected_label,104 pixels
3672,3660,28,unexpected_label,160 pixels
3672,3660,33,unexpected_label,52 pixels
3672,3660,42,unexpected_label,56 pixels
3672,3660,49,unexpected_label,48 pixels
3672,3660,56,unexpected_label,240 pixels
3672,3660,61,unexpected_label,104 pixels
3672,3660,64,unexpected_label,52 pixels
3672,3660,70,unexpected_label,52 pixels
3672,3660,85,unexpected_label,160 pixels
3672,3660,92,unexpected_label,96 pixels
3672,3660,106,unexpected_label,48 pixels
3672,3660,14,small_disconnected_regions,"[7792, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3673,3661,1,unexpected_label,67 pixels
3673,3661,3,unexpected_label,216 pixels
3673,3661,4,unexpected_label,166 pixels
3673,3661,5,unexpected_label,63 pixels
3673,3661,6,unexpected_label,63 pixels
3673,3661,7,unexpected_label,50 pixels
3673,3661,8,unexpected_label,67 pixels
3673,3661,10,unexpected_label,82 pixels
3673,3661,11,unexpected_label,292 pixels
3673,3661,13,unexpected_label,63 pixels
3673,3661,19,unexpected_label,212 pixels
3673,3661,21,unexpected_label,100 pixels
3673,3661,28,unexpected_label,164 pixels
3673,3661,33,unexpected_label,59 pixels
3673,3661,42,unexpected_label,63 pixels
3673,3661,49,unexpected_label,46 pixels
3673,3661,56,unexpected_label,212 pixels
3673,3661,61,unexpected_label,118 pixels
3673,3661,64,unexpected_label,50 pixels
3673,3661,70,unexpected_label,59 pixels
3673,3661,85,unexpected_label,164 pixels
3673,3661,92,unexpected_label,92 pixels
3673,3661,106,unexpected_label,46 pixels
3673,3661,14,small_disconnected_regions,"[7872, 14, 8, 8, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3674,3662,1,unexpected_label,70 pixels
3674,3662,3,unexpected_label,224 pixels
3674,3662,4,unexpected_label,160 pixels
3674,3662,5,unexpected_label,65 pixels
3674,3662,6,unexpected_label,66 pixels
3674,3662,7,unexpected_label,50 pixels
3674,3662,8,unexpected_label,70 pixels
3674,3662,10,unexpected_label,84 pixels
3674,3662,11,unexpected_label,292 pixels
3674,3662,13,unexpected_label,66 pixels
3674,3662,19,unexpected_label,204 pixels
3674,3662,21,unexpected_label,100 pixels
3674,3662,28,unexpected_label,164 pixels
3674,3662,33,unexpected_label,61 pixels
3674,3662,42,unexpected_label,65 pixels
3674,3662,49,unexpected_label,46 pixels
3674,3662,56,unexpected_label,204 pixels
3674,3662,61,unexpected_label,122 pixels
3674,3662,64,unexpected_label,50 pixels
3674,3662,70,unexpected_label,61 pixels
3674,3662,85,unexpected_label,164 pixels
3674,3662,92,unexpected_label,92 pixels
3674,3662,106,unexpected_label,46 pixels
3674,3662,14,small_disconnected_regions,"[7824, 14, 10, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3675,3663,1,unexpected_label,72 pixels
3675,3663,3,unexpected_label,228 pixels
3675,3663,4,unexpected_label,152 pixels
3675,3663,5,unexpected_label,56 pixels
3675,3663,6,unexpected_label,68 pixels
3675,3663,7,unexpected_label,47 pixels
3675,3663,8,unexpected_label,72 pixels
3675,3663,10,unexpected_label,84 pixels
3675,3663,11,unexpected_label,288 pixels
3675,3663,13,unexpected_label,68 pixels
3675,3663,19,unexpected_label,196 pixels
3675,3663,21,unexpected_label,94 pixels
3675,3663,28,unexpected_label,172 pixels
3675,3663,33,unexpected_label,52 pixels
3675,3663,42,unexpected_label,56 pixels
3675,3663,49,unexpected_label,43 pixels
3675,3663,56,unexpected_label,196 pixels
3675,3663,61,unexpected_label,104 pixels
3675,3663,64,unexpected_label,47 pixels
3675,3663,70,unexpected_label,52 pixels
3675,3663,85,unexpected_label,172 pixels
3675,3663,92,unexpected_label,86 pixels
3675,3663,106,unexpected_label,43 pixels
3675,3663,14,small_disconnected_regions,"[7848, 20, 12, 10, 8, 8, 6, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3676,3664,1,unexpected_label,71 pixels
3676,3664,3,unexpected_label,224 pixels
3676,3664,4,unexpected_label,158 pixels
3676,3664,5,unexpected_label,57 pixels
3676,3664,6,unexpected_label,67 pixels
3676,3664,7,unexpected_label,48 pixels
3676,3664,8,unexpected_label,71 pixels
3676,3664,10,unexpected_label,82 pixels
3676,3664,11,unexpected_label,292 pixels
3676,3664,13,unexpected_label,67 pixels
3676,3664,19,unexpected_label,200 pixels
3676,3664,21,unexpected_label,96 pixels
3676,3664,28,unexpected_label,168 pixels
3676,3664,33,unexpected_label,53 pixels
3676,3664,42,unexpected_label,57 pixels
3676,3664,49,unexpected_label,44 pixels
3676,3664,56,unexpected_label,200 pixels
3676,3664,61,unexpected_label,106 pixels
3676,3664,64,unexpected_label,48 pixels
3676,3664,70,unexpected_label,53 pixels
3676,3664,85,unexpected_label,168 pixels
3676,3664,92,unexpected_label,88 pixels
3676,3664,106,unexpected_label,44 pixels
3676,3664,14,small_disconnected_regions,"[7772, 18, 10, 6, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3677,3665,1,unexpected_label,75 pixels
3677,3665,3,unexpected_label,228 pixels
3677,3665,4,unexpected_label,154 pixels
3677,3665,5,unexpected_label,50 pixels
3677,3665,6,unexpected_label,71 pixels
3677,3665,7,unexpected_label,54 pixels
3677,3665,8,unexpected_label,75 pixels
3677,3665,10,unexpected_label,78 pixels
3677,3665,11,unexpected_label,296 pixels
3677,3665,13,unexpected_label,71 pixels
3677,3665,19,unexpected_label,196 pixels
3677,3665,21,unexpected_label,108 pixels
3677,3665,28,unexpected_label,160 pixels
3677,3665,33,unexpected_label,46 pixels
3677,3665,42,unexpected_label,50 pixels
3677,3665,49,unexpected_label,50 pixels
3677,3665,56,unexpected_label,196 pixels
3677,3665,61,unexpected_label,92 pixels
3677,3665,64,unexpected_label,54 pixels
3677,3665,70,unexpected_label,46 pixels
3677,3665,85,unexpected_label,160 pixels
3677,3665,92,unexpected_label,100 pixels
3677,3665,106,unexpected_label,50 pixels
3677,3665,14,small_disconnected_regions,"[7400, 8, 6, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3678,3666,1,unexpected_label,75 pixels
3678,3666,3,unexpected_label,232 pixels
3678,3666,4,unexpected_label,150 pixels
3678,3666,5,unexpected_label,46 pixels
3678,3666,6,unexpected_label,71 pixels
3678,3666,7,unexpected_label,52 pixels
3678,3666,8,unexpected_label,75 pixels
3678,3666,10,unexpected_label,82 pixels
3678,3666,11,unexpected_label,292 pixels
3678,3666,13,unexpected_label,71 pixels
3678,3666,19,unexpected_label,188 pixels
3678,3666,21,unexpected_label,104 pixels
3678,3666,28,unexpected_label,164 pixels
3678,3666,33,unexpected_label,42 pixels
3678,3666,42,unexpected_label,46 pixels
3678,3666,49,unexpected_label,48 pixels
3678,3666,56,unexpected_label,188 pixels
3678,3666,61,unexpected_label,84 pixels
3678,3666,64,unexpected_label,52 pixels
3678,3666,70,unexpected_label,42 pixels
3678,3666,85,unexpected_label,164 pixels
3678,3666,92,unexpected_label,96 pixels
3678,3666,106,unexpected_label,48 pixels
3678,3666,14,small_disconnected_regions,"[7376, 10, 6, 6, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3679,3667,1,unexpected_label,69 pixels
3679,3667,3,unexpected_label,224 pixels
3679,3667,4,unexpected_label,158 pixels
3679,3667,5,unexpected_label,50 pixels
3679,3667,6,unexpected_label,65 pixels
3679,3667,7,unexpected_label,47 pixels
3679,3667,8,unexpected_label,69 pixels
3679,3667,10,unexpected_label,86 pixels
3679,3667,11,unexpected_label,288 pixels
3679,3667,13,unexpected_label,65 pixels
3679,3667,19,unexpected_label,180 pixels
3679,3667,21,unexpected_label,94 pixels
3679,3667,28,unexpected_label,168 pixels
3679,3667,33,unexpected_label,46 pixels
3679,3667,42,unexpected_label,50 pixels
3679,3667,49,unexpected_label,43 pixels
3679,3667,56,unexpected_label,180 pixels
3679,3667,61,unexpected_label,92 pixels
3679,3667,64,unexpected_label,47 pixels
3679,3667,70,unexpected_label,46 pixels
3679,3667,85,unexpected_label,168 pixels
3679,3667,92,unexpected_label,86 pixels
3679,3667,106,unexpected_label,43 pixels
3679,3667,14,small_disconnected_regions,"[7644, 12, 8, 8, 6, 6, 6, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3680,3668,1,unexpected_label,68 pixels
3680,3668,3,unexpected_label,224 pixels
3680,3668,4,unexpected_label,156 pixels
3680,3668,5,unexpected_label,48 pixels
3680,3668,6,unexpected_label,64 pixels
3680,3668,7,unexpected_label,53 pixels
3680,3668,8,unexpected_label,68 pixels
3680,3668,10,unexpected_label,88 pixels
3680,3668,11,unexpected_label,284 pixels
3680,3668,13,unexpected_label,64 pixels
3680,3668,19,unexpected_label,164 pixels
3680,3668,21,unexpected_label,106 pixels
3680,3668,28,unexpected_label,160 pixels
3680,3668,33,unexpected_label,44 pixels
3680,3668,42,unexpected_label,48 pixels
3680,3668,49,unexpected_label,49 pixels
3680,3668,56,unexpected_label,164 pixels
3680,3668,61,unexpected_label,88 pixels
3680,3668,64,unexpected_label,53 pixels
3680,3668,70,unexpected_label,44 pixels
3680,3668,85,unexpected_label,160 pixels
3680,3668,92,unexpected_label,98 pixels
3680,3668,106,unexpected_label,49 pixels
3680,3668,14,small_disconnected_regions,"[7484, 12, 6, 6, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3681,3669,1,unexpected_label,73 pixels
3681,3669,3,unexpected_label,232 pixels
3681,3669,4,unexpected_label,146 pixels
3681,3669,5,unexpected_label,44 pixels
3681,3669,6,unexpected_label,69 pixels
3681,3669,7,unexpected_label,53 pixels
3681,3669,8,unexpected_label,73 pixels
3681,3669,10,unexpected_label,86 pixels
3681,3669,11,unexpected_label,284 pixels
3681,3669,13,unexpected_label,69 pixels
3681,3669,19,unexpected_label,180 pixels
3681,3669,21,unexpected_label,106 pixels
3681,3669,28,unexpected_label,160 pixels
3681,3669,33,unexpected_label,40 pixels
3681,3669,42,unexpected_label,44 pixels
3681,3669,49,unexpected_label,49 pixels
3681,3669,56,unexpected_label,180 pixels
3681,3669,61,unexpected_label,80 pixels
3681,3669,64,unexpected_label,53 pixels
3681,3669,70,unexpected_label,40 pixels
3681,3669,85,unexpected_label,160 pixels
3681,3669,92,unexpected_label,98 pixels
3681,3669,106,unexpected_label,49 pixels
3681,3669,14,small_disconnected_regions,"[7520, 8, 6, 6, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3682,3670,1,unexpected_label,71 pixels
3682,3670,3,unexpected_label,228 pixels
3682,3670,4,unexpected_label,150 pixels
3682,3670,5,unexpected_label,44 pixels
3682,3670,6,unexpected_label,67 pixels
3682,3670,7,unexpected_label,52 pixels
3682,3670,8,unexpected_label,71 pixels
3682,3670,10,unexpected_label,86 pixels
3682,3670,11,unexpected_label,284 pixels
3682,3670,13,unexpected_label,67 pixels
3682,3670,19,unexpected_label,172 pixels
3682,3670,21,unexpected_label,104 pixels
3682,3670,28,unexpected_label,164 pixels
3682,3670,33,unexpected_label,40 pixels
3682,3670,42,unexpected_label,44 pixels
3682,3670,49,unexpected_label,48 pixels
3682,3670,56,unexpected_label,172 pixels
3682,3670,61,unexpected_label,80 pixels
3682,3670,64,unexpected_label,52 pixels
3682,3670,70,unexpected_label,40 pixels
3682,3670,85,unexpected_label,164 pixels
3682,3670,92,unexpected_label,96 pixels
3682,3670,106,unexpected_label,48 pixels
3682,3670,14,small_disconnected_regions,"[7508, 12, 10, 8, 6, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3683,3671,1,unexpected_label,76 pixels
3683,3671,3,unexpected_label,232 pixels
3683,3671,4,unexpected_label,148 pixels
3683,3671,5,unexpected_label,56 pixels
3683,3671,6,unexpected_label,72 pixels
3683,3671,7,unexpected_label,53 pixels
3683,3671,8,unexpected_label,76 pixels
3683,3671,10,unexpected_label,80 pixels
3683,3671,11,unexpected_label,292 pixels
3683,3671,13,unexpected_label,72 pixels
3683,3671,19,unexpected_label,136 pixels
3683,3671,21,unexpected_label,106 pixels
3683,3671,28,unexpected_label,160 pixels
3683,3671,33,unexpected_label,52 pixels
3683,3671,42,unexpected_label,56 pixels
3683,3671,49,unexpected_label,49 pixels
3683,3671,56,unexpected_label,136 pixels
3683,3671,61,unexpected_label,104 pixels
3683,3671,64,unexpected_label,53 pixels
3683,3671,70,unexpected_label,52 pixels
3683,3671,85,unexpected_label,160 pixels
3683,3671,92,unexpected_label,98 pixels
3683,3671,106,unexpected_label,49 pixels
3683,3671,14,small_disconnected_regions,"[7688, 20, 12, 12, 8, 8, 6, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3684,3672,1,unexpected_label,79 pixels
3684,3672,3,unexpected_label,232 pixels
3684,3672,4,unexpected_label,150 pixels
3684,3672,5,unexpected_label,43 pixels
3684,3672,6,unexpected_label,75 pixels
3684,3672,7,unexpected_label,53 pixels
3684,3672,8,unexpected_label,79 pixels
3684,3672,10,unexpected_label,74 pixels
3684,3672,11,unexpected_label,300 pixels
3684,3672,13,unexpected_label,75 pixels
3684,3672,19,unexpected_label,172 pixels
3684,3672,21,unexpected_label,106 pixels
3684,3672,28,unexpected_label,160 pixels
3684,3672,33,unexpected_label,39 pixels
3684,3672,42,unexpected_label,43 pixels
3684,3672,49,unexpected_label,49 pixels
3684,3672,56,unexpected_label,172 pixels
3684,3672,61,unexpected_label,78 pixels
3684,3672,64,unexpected_label,53 pixels
3684,3672,70,unexpected_label,39 pixels
3684,3672,85,unexpected_label,160 pixels
3684,3672,92,unexpected_label,98 pixels
3684,3672,106,unexpected_label,49 pixels
3684,3672,14,small_disconnected_regions,"[7688, 6, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3685,3673,1,unexpected_label,82 pixels
3685,3673,3,unexpected_label,232 pixels
3685,3673,4,unexpected_label,148 pixels
3685,3673,5,unexpected_label,46 pixels
3685,3673,6,unexpected_label,78 pixels
3685,3673,7,unexpected_label,51 pixels
3685,3673,8,unexpected_label,82 pixels
3685,3673,10,unexpected_label,68 pixels
3685,3673,11,unexpected_label,304 pixels
3685,3673,13,unexpected_label,78 pixels
3685,3673,19,unexpected_label,176 pixels
3685,3673,21,unexpected_label,102 pixels
3685,3673,28,unexpected_label,164 pixels
3685,3673,33,unexpected_label,42 pixels
3685,3673,42,unexpected_label,46 pixels
3685,3673,49,unexpected_label,47 pixels
3685,3673,56,unexpected_label,176 pixels
3685,3673,61,unexpected_label,84 pixels
3685,3673,64,unexpected_label,51 pixels
3685,3673,70,unexpected_label,42 pixels
3685,3673,85,unexpected_label,164 pixels
3685,3673,92,unexpected_label,94 pixels
3685,3673,106,unexpected_label,47 pixels
3685,3673,14,small_disconnected_regions,"[7660, 10, 10, 8, 8, 6, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3686,3674,1,unexpected_label,84 pixels
3686,3674,3,unexpected_label,236 pixels
3686,3674,4,unexpected_label,144 pixels
3686,3674,5,unexpected_label,52 pixels
3686,3674,6,unexpected_label,80 pixels
3686,3674,7,unexpected_label,51 pixels
3686,3674,8,unexpected_label,84 pixels
3686,3674,10,unexpected_label,68 pixels
3686,3674,11,unexpected_label,304 pixels
3686,3674,13,unexpected_label,80 pixels
3686,3674,19,unexpected_label,172 pixels
3686,3674,21,unexpected_label,102 pixels
3686,3674,28,unexpected_label,164 pixels
3686,3674,33,unexpected_label,48 pixels
3686,3674,42,unexpected_label,52 pixels
3686,3674,49,unexpected_label,47 pixels
3686,3674,56,unexpected_label,172 pixels
3686,3674,61,unexpected_label,96 pixels
3686,3674,64,unexpected_label,51 pixels
3686,3674,70,unexpected_label,48 pixels
3686,3674,85,unexpected_label,164 pixels
3686,3674,92,unexpected_label,94 pixels
3686,3674,106,unexpected_label,47 pixels
3686,3674,14,small_disconnected_regions,"[7624, 12, 10, 8, 8, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3687,3675,1,unexpected_label,86 pixels
3687,3675,3,unexpected_label,236 pixels
3687,3675,4,unexpected_label,144 pixels
3687,3675,5,unexpected_label,54 pixels
3687,3675,6,unexpected_label,82 pixels
3687,3675,7,unexpected_label,51 pixels
3687,3675,8,unexpected_label,86 pixels
3687,3675,10,unexpected_label,64 pixels
3687,3675,11,unexpected_label,308 pixels
3687,3675,13,unexpected_label,82 pixels
3687,3675,19,unexpected_label,172 pixels
3687,3675,21,unexpected_label,102 pixels
3687,3675,28,unexpected_label,164 pixels
3687,3675,33,unexpected_label,50 pixels
3687,3675,42,unexpected_label,54 pixels
3687,3675,49,unexpected_label,47 pixels
3687,3675,56,unexpected_label,172 pixels
3687,3675,61,unexpected_label,100 pixels
3687,3675,64,unexpected_label,51 pixels
3687,3675,70,unexpected_label,50 pixels
3687,3675,85,unexpected_label,164 pixels
3687,3675,92,unexpected_label,94 pixels
3687,3675,106,unexpected_label,47 pixels
3687,3675,14,small_disconnected_regions,"[7616, 10, 8, 8, 6, 6, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3688,3676,1,unexpected_label,87 pixels
3688,3676,3,unexpected_label,236 pixels
3688,3676,4,unexpected_label,142 pixels
3688,3676,5,unexpected_label,47 pixels
3688,3676,6,unexpected_label,83 pixels
3688,3676,7,unexpected_label,55 pixels
3688,3676,8,unexpected_label,87 pixels
3688,3676,10,unexpected_label,62 pixels
3688,3676,11,unexpected_label,308 pixels
3688,3676,13,unexpected_label,83 pixels
3688,3676,19,unexpected_label,196 pixels
3688,3676,21,unexpected_label,110 pixels
3688,3676,28,unexpected_label,160 pixels
3688,3676,33,unexpected_label,43 pixels
3688,3676,42,unexpected_label,47 pixels
3688,3676,49,unexpected_label,51 pixels
3688,3676,56,unexpected_label,196 pixels
3688,3676,61,unexpected_label,86 pixels
3688,3676,64,unexpected_label,55 pixels
3688,3676,70,unexpected_label,43 pixels
3688,3676,85,unexpected_label,160 pixels
3688,3676,92,unexpected_label,102 pixels
3688,3676,106,unexpected_label,51 pixels
3688,3676,14,small_disconnected_regions,"[7608, 8, 6, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
3689,3677,1,unexpected_label,87 pixels
3689,3677,3,unexpected_label,236 pixels
3689,3677,4,unexpected_label,142 pixels
3689,3677,5,unexpected_label,53 pixels
3689,3677,6,unexpected_label,83 pixels
3689,3677,7,unexpected_label,58 pixels
3689,3677,8,unexpected_label,87 pixels
3689,3677,10,unexpected_label,62 pixels
3689,3677,11,unexpected_label,308 pixels
3689,3677,13,unexpected_label,83 pixels
3689,3677,19,unexpected_label,176 pixels
3689,3677,21,unexpected_label,116 pixels
3689,3677,28,unexpected_label,152 pixels
3689,3677,33,unexpected_label,49 pixels
3689,3677,42,unexpected_label,53 pixels
3689,3677,49,unexpected_label,54 pixels
3689,3677,56,unexpected_label,176 pixels
3689,3677,61,unexpected_label,98 pixels
